"NAME_REF","NAME_OTHER","CHR","BIN_START","BIN_END","BIN_SIZE","GAP_BOTH","GAP_REF","GAP_OTHER","GAP_NONE","DIFF","SAME","NAME","CHRGRP","DIV"
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",12000001,13000000,1000000,0,0,0.009751,0.990249,0.013358,0.986642,"PTR_SNV","A",0.013358
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",12000001,13000000,1000000,0,0,0.009751,0.990249,0.013358,0.986642,"PTR_GAP","A",0.009751
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",13000001,14000000,1000000,0,0,0.015622,0.984378,0.012865,0.987135,"PTR_SNV","A",0.012865
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",13000001,14000000,1000000,0,0,0.015622,0.984378,0.012865,0.987135,"PTR_GAP","A",0.015622
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",14000001,15000000,1000000,0,0,0.014385,0.985615,0.01308,0.98692,"PTR_SNV","A",0.01308
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",14000001,15000000,1000000,0,0,0.014385,0.985615,0.01308,0.98692,"PTR_GAP","A",0.014385
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",15000001,16000000,1000000,0,0,0.019255,0.980745,0.012946,0.987054,"PTR_SNV","A",0.012946
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",15000001,16000000,1000000,0,0,0.019255,0.980745,0.012946,0.987054,"PTR_GAP","A",0.019255
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",16000001,17000000,1000000,0,0,0.009069,0.990931,0.012081,0.987919,"PTR_SNV","A",0.012081
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",16000001,17000000,1000000,0,0,0.009069,0.990931,0.012081,0.987919,"PTR_GAP","A",0.009069
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",17000001,18000000,1000000,0,0,0.012535,0.987465,0.012417,0.987583,"PTR_SNV","A",0.012417
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",17000001,18000000,1000000,0,0,0.012535,0.987465,0.012417,0.987583,"PTR_GAP","A",0.012535
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",18000001,19000000,1000000,0,0,0.007232,0.992768,0.012677,0.987323,"PTR_SNV","A",0.012677
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",18000001,19000000,1000000,0,0,0.007232,0.992768,0.012677,0.987323,"PTR_GAP","A",0.007232
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",19000001,20000000,1000000,0,0,0.012418,0.987582,0.013763,0.986237,"PTR_SNV","A",0.013763
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",19000001,20000000,1000000,0,0,0.012418,0.987582,0.013763,0.986237,"PTR_GAP","A",0.012418
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",20000001,21000000,1000000,0,0,0.142417,0.857583,0.015187,0.984813,"PTR_SNV","A",0.015187
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",20000001,21000000,1000000,0,0,0.142417,0.857583,0.015187,0.984813,"PTR_GAP","A",0.142417
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",21000001,22000000,1000000,0,0,0.019831,0.980169,0.011614,0.988386,"PTR_SNV","A",0.011614
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",21000001,22000000,1000000,0,0,0.019831,0.980169,0.011614,0.988386,"PTR_GAP","A",0.019831
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",22000001,23000000,1000000,0,0,0.009593,0.990407,0.010964,0.989036,"PTR_SNV","A",0.010964
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",22000001,23000000,1000000,0,0,0.009593,0.990407,0.010964,0.989036,"PTR_GAP","A",0.009593
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",23000001,24000000,1000000,0,0,0.010389,0.989611,0.010836,0.989164,"PTR_SNV","A",0.010836
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",23000001,24000000,1000000,0,0,0.010389,0.989611,0.010836,0.989164,"PTR_GAP","A",0.010389
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",24000001,25000000,1000000,0,0,0.010386,0.989614,0.011208,0.988792,"PTR_SNV","A",0.011208
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",24000001,25000000,1000000,0,0,0.010386,0.989614,0.011208,0.988792,"PTR_GAP","A",0.010386
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",25000001,26000000,1000000,0,0,0.012878,0.987122,0.012817,0.987183,"PTR_SNV","A",0.012817
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",25000001,26000000,1000000,0,0,0.012878,0.987122,0.012817,0.987183,"PTR_GAP","A",0.012878
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",26000001,27000000,1000000,0,0,0.059152,0.940848,0.012171,0.987829,"PTR_SNV","A",0.012171
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",26000001,27000000,1000000,0,0,0.059152,0.940848,0.012171,0.987829,"PTR_GAP","A",0.059152
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",27000001,28000000,1000000,0,0,0.003822,0.996178,0.012551,0.987449,"PTR_SNV","A",0.012551
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",27000001,28000000,1000000,0,0,0.003822,0.996178,0.012551,0.987449,"PTR_GAP","A",0.003822
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",28000001,29000000,1000000,0,0,0.026036,0.973964,0.010605,0.989395,"PTR_SNV","A",0.010605
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",28000001,29000000,1000000,0,0,0.026036,0.973964,0.010605,0.989395,"PTR_GAP","A",0.026036
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",29000001,30000000,1000000,0,0,0.012963,0.987037,0.011475,0.988525,"PTR_SNV","A",0.011475
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",29000001,30000000,1000000,0,0,0.012963,0.987037,0.011475,0.988525,"PTR_GAP","A",0.012963
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",30000001,31000000,1000000,0,0,0.009228,0.990772,0.012655,0.987345,"PTR_SNV","A",0.012655
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",30000001,31000000,1000000,0,0,0.009228,0.990772,0.012655,0.987345,"PTR_GAP","A",0.009228
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",31000001,32000000,1000000,0,0,0.009473,0.990527,0.013113,0.986887,"PTR_SNV","A",0.013113
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",31000001,32000000,1000000,0,0,0.009473,0.990527,0.013113,0.986887,"PTR_GAP","A",0.009473
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",32000001,33000000,1000000,0,0,0.009088,0.990912,0.012003,0.987997,"PTR_SNV","A",0.012003
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",32000001,33000000,1000000,0,0,0.009088,0.990912,0.012003,0.987997,"PTR_GAP","A",0.009088
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",33000001,34000000,1000000,0,0,0.006001,0.993999,0.012605,0.987395,"PTR_SNV","A",0.012605
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",33000001,34000000,1000000,0,0,0.006001,0.993999,0.012605,0.987395,"PTR_GAP","A",0.006001
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",34000001,35000000,1000000,0,0,0.003198,0.996802,0.01127,0.98873,"PTR_SNV","A",0.01127
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",34000001,35000000,1000000,0,0,0.003198,0.996802,0.01127,0.98873,"PTR_GAP","A",0.003198
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",35000001,36000000,1000000,0,0,0.014163,0.985837,0.010985,0.989015,"PTR_SNV","A",0.010985
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",35000001,36000000,1000000,0,0,0.014163,0.985837,0.010985,0.989015,"PTR_GAP","A",0.014163
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",36000001,37000000,1000000,0,0,0.02821,0.97179,0.010866,0.989134,"PTR_SNV","A",0.010866
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",36000001,37000000,1000000,0,0,0.02821,0.97179,0.010866,0.989134,"PTR_GAP","A",0.02821
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",37000001,38000000,1000000,0,0,0.025268,0.974732,0.011267,0.988733,"PTR_SNV","A",0.011267
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",37000001,38000000,1000000,0,0,0.025268,0.974732,0.011267,0.988733,"PTR_GAP","A",0.025268
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",38000001,39000000,1000000,0,0,0.017251,0.982749,0.012715,0.987285,"PTR_SNV","A",0.012715
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",38000001,39000000,1000000,0,0,0.017251,0.982749,0.012715,0.987285,"PTR_GAP","A",0.017251
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",39000001,40000000,1000000,0,0,0.006653,0.993347,0.011566,0.988434,"PTR_SNV","A",0.011566
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",39000001,40000000,1000000,0,0,0.006653,0.993347,0.011566,0.988434,"PTR_GAP","A",0.006653
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",40000001,41000000,1000000,0,0,0.008811,0.991189,0.012888,0.987112,"PTR_SNV","A",0.012888
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",40000001,41000000,1000000,0,0,0.008811,0.991189,0.012888,0.987112,"PTR_GAP","A",0.008811
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",41000001,42000000,1000000,0,0,0.00777,0.99223,0.011623,0.988377,"PTR_SNV","A",0.011623
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",41000001,42000000,1000000,0,0,0.00777,0.99223,0.011623,0.988377,"PTR_GAP","A",0.00777
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",42000001,43000000,1000000,0,0,0.006986,0.993014,0.011047,0.988953,"PTR_SNV","A",0.011047
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",42000001,43000000,1000000,0,0,0.006986,0.993014,0.011047,0.988953,"PTR_GAP","A",0.006986
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",43000001,44000000,1000000,0,0,0.018441,0.981559,0.011033,0.988967,"PTR_SNV","A",0.011033
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",43000001,44000000,1000000,0,0,0.018441,0.981559,0.011033,0.988967,"PTR_GAP","A",0.018441
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",44000001,45000000,1000000,0,0,0.009001,0.990999,0.011315,0.988685,"PTR_SNV","A",0.011315
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",44000001,45000000,1000000,0,0,0.009001,0.990999,0.011315,0.988685,"PTR_GAP","A",0.009001
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",45000001,46000000,1000000,0,0,0.011035,0.988965,0.011705,0.988295,"PTR_SNV","A",0.011705
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",45000001,46000000,1000000,0,0,0.011035,0.988965,0.011705,0.988295,"PTR_GAP","A",0.011035
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",46000001,47000000,1000000,0,0,0.006966,0.993034,0.010326,0.989674,"PTR_SNV","A",0.010326
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",46000001,47000000,1000000,0,0,0.006966,0.993034,0.010326,0.989674,"PTR_GAP","A",0.006966
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",47000001,48000000,1000000,0,0,0.004902,0.995098,0.012205,0.987795,"PTR_SNV","A",0.012205
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",47000001,48000000,1000000,0,0,0.004902,0.995098,0.012205,0.987795,"PTR_GAP","A",0.004902
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",48000001,49000000,1000000,0,0,0.009513,0.990487,0.011767,0.988233,"PTR_SNV","A",0.011767
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",48000001,49000000,1000000,0,0,0.009513,0.990487,0.011767,0.988233,"PTR_GAP","A",0.009513
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",49000001,50000000,1000000,0,0,0.019159,0.980841,0.011277,0.988723,"PTR_SNV","A",0.011277
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",49000001,50000000,1000000,0,0,0.019159,0.980841,0.011277,0.988723,"PTR_GAP","A",0.019159
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",50000001,51000000,1000000,0,0,0.019773,0.980227,0.011187,0.988813,"PTR_SNV","A",0.011187
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",50000001,51000000,1000000,0,0,0.019773,0.980227,0.011187,0.988813,"PTR_GAP","A",0.019773
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",51000001,52000000,1000000,0,0,0.01817,0.98183,0.010537,0.989463,"PTR_SNV","A",0.010537
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",51000001,52000000,1000000,0,0,0.01817,0.98183,0.010537,0.989463,"PTR_GAP","A",0.01817
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",52000001,53000000,1000000,0,0,0.048436,0.951564,0.012403,0.987597,"PTR_SNV","A",0.012403
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",52000001,53000000,1000000,0,0,0.048436,0.951564,0.012403,0.987597,"PTR_GAP","A",0.048436
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",53000001,54000000,1000000,0,0,0.075464,0.924536,0.014655,0.985345,"PTR_SNV","A",0.014655
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",53000001,54000000,1000000,0,0,0.075464,0.924536,0.014655,0.985345,"PTR_GAP","A",0.075464
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",54000001,55000000,1000000,0,0,0.021871,0.978129,0.01393,0.98607,"PTR_SNV","A",0.01393
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",54000001,55000000,1000000,0,0,0.021871,0.978129,0.01393,0.98607,"PTR_GAP","A",0.021871
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",55000001,56000000,1000000,0,0,0.013588,0.986412,0.013374,0.986626,"PTR_SNV","A",0.013374
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",55000001,56000000,1000000,0,0,0.013588,0.986412,0.013374,0.986626,"PTR_GAP","A",0.013588
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",56000001,57000000,1000000,0,0,0.014574,0.985426,0.011642,0.988358,"PTR_SNV","A",0.011642
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",56000001,57000000,1000000,0,0,0.014574,0.985426,0.011642,0.988358,"PTR_GAP","A",0.014574
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",57000001,58000000,1000000,0,0,0.017437,0.982563,0.013548,0.986452,"PTR_SNV","A",0.013548
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",57000001,58000000,1000000,0,0,0.017437,0.982563,0.013548,0.986452,"PTR_GAP","A",0.017437
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",58000001,59000000,1000000,0,0,0.011915,0.988085,0.014596,0.985404,"PTR_SNV","A",0.014596
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",58000001,59000000,1000000,0,0,0.011915,0.988085,0.014596,0.985404,"PTR_GAP","A",0.011915
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",59000001,60000000,1000000,0,0,0.017487,0.982513,0.01611,0.98389,"PTR_SNV","A",0.01611
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",59000001,60000000,1000000,0,0,0.017487,0.982513,0.01611,0.98389,"PTR_GAP","A",0.017487
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",60000001,61000000,1000000,0,0,0.029909,0.970091,0.015178,0.984822,"PTR_SNV","A",0.015178
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",60000001,61000000,1000000,0,0,0.029909,0.970091,0.015178,0.984822,"PTR_GAP","A",0.029909
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",61000001,62000000,1000000,0,0,0.006724,0.993276,0.013192,0.986808,"PTR_SNV","A",0.013192
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",61000001,62000000,1000000,0,0,0.006724,0.993276,0.013192,0.986808,"PTR_GAP","A",0.006724
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",62000001,63000000,1000000,0,0,0.007229,0.992771,0.012959,0.987041,"PTR_SNV","A",0.012959
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",62000001,63000000,1000000,0,0,0.007229,0.992771,0.012959,0.987041,"PTR_GAP","A",0.007229
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",63000001,64000000,1000000,0,0,0.00666,0.99334,0.011676,0.988324,"PTR_SNV","A",0.011676
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",63000001,64000000,1000000,0,0,0.00666,0.99334,0.011676,0.988324,"PTR_GAP","A",0.00666
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",64000001,65000000,1000000,0,0,0.007675,0.992325,0.011238,0.988762,"PTR_SNV","A",0.011238
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",64000001,65000000,1000000,0,0,0.007675,0.992325,0.011238,0.988762,"PTR_GAP","A",0.007675
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",65000001,66000000,1000000,0,0,0.015044,0.984956,0.010008,0.989992,"PTR_SNV","A",0.010008
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",65000001,66000000,1000000,0,0,0.015044,0.984956,0.010008,0.989992,"PTR_GAP","A",0.015044
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",66000001,67000000,1000000,0,0,0.023801,0.976199,0.011217,0.988783,"PTR_SNV","A",0.011217
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",66000001,67000000,1000000,0,0,0.023801,0.976199,0.011217,0.988783,"PTR_GAP","A",0.023801
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",67000001,68000000,1000000,0,0,0.015172,0.984828,0.011313,0.988687,"PTR_SNV","A",0.011313
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",67000001,68000000,1000000,0,0,0.015172,0.984828,0.011313,0.988687,"PTR_GAP","A",0.015172
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",68000001,69000000,1000000,0,0,0.006733,0.993267,0.011143,0.988857,"PTR_SNV","A",0.011143
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",68000001,69000000,1000000,0,0,0.006733,0.993267,0.011143,0.988857,"PTR_GAP","A",0.006733
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",69000001,70000000,1000000,0,0,0.014191,0.985809,0.010802,0.989198,"PTR_SNV","A",0.010802
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",69000001,70000000,1000000,0,0,0.014191,0.985809,0.010802,0.989198,"PTR_GAP","A",0.014191
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",70000001,71000000,1000000,0,0,0.004865,0.995135,0.010409,0.989591,"PTR_SNV","A",0.010409
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",70000001,71000000,1000000,0,0,0.004865,0.995135,0.010409,0.989591,"PTR_GAP","A",0.004865
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",71000001,72000000,1000000,0,0,0.003633,0.996367,0.01189,0.98811,"PTR_SNV","A",0.01189
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",71000001,72000000,1000000,0,0,0.003633,0.996367,0.01189,0.98811,"PTR_GAP","A",0.003633
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",72000001,73000000,1000000,0,0,0.020629,0.979371,0.010637,0.989363,"PTR_SNV","A",0.010637
"mPanTro3#1#chr1_hap1_hsa1","hg002#M#chr1_MATERNAL","1",72000001,73000000,1000000,0,0,0.020629,0.979371,0.010637,0.989363,"PTR_GAP","A",0.020629
